Identifiant station,Nom station,Station en fonctionnement,Capacité de la station,Nombre bornettes libres,Nombre total vélos disponibles,Vélos mécaniques disponibles,Vélos électriques disponibles,Borne de paiement disponible,Retour vélib possible,Actualisation de la donnée,Coordonnées géographiques,Nom communes équipées,Code INSEE communes équipées
45002,Roger Salengro - Général de Gaulle,True,27,15,12,9,3,True,True,2025-11-05 09:28:12+00:00,"(48.820029010376956, 2.4846760556101803)",Champigny-sur-Marne,94017
41405,Place de l'Europe - Alfortville,True,24,18,5,5,0,True,True,2025-11-05 09:26:18+00:00,"(48.78913702405837, 2.4284800887107854)",Alfortville,94002
16013,Mairie du 16ème,True,35,31,4,2,2,True,True,2025-11-05 09:32:39+00:00,"(48.863936848471994, 2.2765953093767166)",Paris,75056
21953,Gare de Bellevue,True,20,17,3,1,2,True,True,2025-11-05 09:33:10+00:00,"(48.8192404685572, 2.2295309230685234)",Meudon,92048
20008,Pyrénées - Avron,True,32,29,3,1,2,True,True,2025-11-05 09:25:21+00:00,"(48.853246898211985, 2.405871044529538)",Paris,75056
14019,Sarrette - Général Leclerc,True,22,19,3,0,3,True,True,2025-11-05 09:31:33+00:00,"(48.825030852925, 2.3264128693982)",Paris,75056
18034,Leibniz - Jean Dollfus,True,32,25,6,4,2,True,True,2025-11-05 09:32:21+00:00,"(48.896328348515986, 2.333390423834684)",Paris,75056
3011,Turbigo - Réaumur,True,31,0,30,19,11,True,True,2025-11-05 09:33:57+00:00,"(48.865574047531, 2.3564198613167)",Paris,75056
12019,Gare de Reuilly - Picpus,True,28,17,11,5,6,True,True,2025-11-05 09:29:39+00:00,"(48.84267354116789, 2.3972943797707558)",Paris,75056
31709,Place de la Fraternité,True,22,20,2,0,2,True,True,2025-11-05 09:32:32+00:00,"(48.85716405838368, 2.422847449779511)",Montreuil,93048
14135,Jourdan - Cité Universitaire,True,39,36,2,1,1,True,True,2025-11-05 09:30:41+00:00,"(48.819897343156676, 2.3397007964124366)",Paris,75056
8027,Mairie du 8ème,True,28,2,26,11,15,True,True,2025-11-05 09:32:23+00:00,"(48.877932, 2.318264)",Paris,75056
8110,Gare Saint-Lazare - Stockholm,True,32,17,14,8,6,True,True,2025-11-05 09:34:26+00:00,"(48.877127316667654, 2.322417162358761)",Paris,75056
10027,Dunkerque - Alsace,True,20,16,4,1,3,True,True,2025-11-05 09:29:01+00:00,"(48.879355, 2.358379)",Paris,75056
3010,Beaubourg - Michel-le-Comte,True,17,11,6,3,3,True,True,2025-11-05 09:32:58+00:00,"(48.862534941806, 2.3543103039265)",Paris,75056
10006,Petites Ecuries - Faubourg Saint-Denis,True,28,3,25,9,16,True,True,2025-11-05 09:34:04+00:00,"(48.87287120589831, 2.3542150855064397)",Paris,75056
12156,Niger - Soult,True,24,21,2,0,2,True,True,2025-11-05 09:29:29+00:00,"(48.84369906369085, 2.410361237220498)",Paris,75056
22401,Charles de Gaulle - Plateau de Vanves,True,33,20,13,7,6,True,True,2025-11-05 09:32:27+00:00,"(48.82233088973263, 2.298571803412886)",Malakoff,92046
19002,Centquatre,True,42,32,8,1,7,True,True,2025-11-05 09:33:57+00:00,"(48.889333538455, 2.3707854375243)",Paris,75056
12002,Lacuée - Lyon,True,16,3,11,11,0,True,True,2025-11-05 09:33:02+00:00,"(48.849268481958, 2.3704585433006)",Paris,75056
10034,Louis Blanc - La Chapelle,True,21,18,2,1,1,True,True,2025-11-05 09:31:16+00:00,"(48.884008964514, 2.3599335551262)",Paris,75056
21506,Maurice Payret-Dortail,True,22,19,3,0,3,True,True,2025-11-05 09:30:08+00:00,"(48.87811957063342, 2.2233625128865246)",Suresnes,92073
6104,Herschel - Observatoire,True,56,36,19,13,6,True,True,2025-11-05 09:33:45+00:00,"(48.84342376221923, 2.3376645147800446)",Paris,75056
14103,Maine - Liancourt,True,27,25,2,0,2,True,True,2025-11-05 09:32:42+00:00,"(48.835064363954, 2.323731449974)",Paris,75056
13005,Cordelières - Arago,True,60,17,42,38,4,True,True,2025-11-05 09:34:17+00:00,"(48.83548071896613, 2.348572461702221)",Paris,75056
3001,Beaumarchais - Saint-Gilles,True,51,13,38,35,3,True,True,2025-11-05 09:30:36+00:00,"(48.8580378, 2.3679352)",Paris,75056
17019,Phalsbourg - Villiers,True,20,0,17,8,9,True,True,2025-11-05 09:33:02+00:00,"(48.88242307900951, 2.3090453445911407)",Paris,75056
2015,Louis le Grand - Italiens,True,33,1,30,17,13,True,True,2025-11-05 09:34:12+00:00,"(48.870508937204, 2.3340544619393)",Paris,75056
19201,Petit - Georges Thill,True,23,21,2,2,0,True,True,2025-11-05 09:28:52+00:00,"(48.88603131999171, 2.3895753175020222)",Paris,75056
32013,Saint-Denis - Université,True,24,2,21,5,16,True,True,2025-11-05 09:31:39+00:00,"(48.94563430946964, 2.3638297989964485)",Saint-Denis,93066
19010,Emile Reynaud - Porte de la Villette,True,22,14,8,6,2,True,True,2025-11-05 09:33:27+00:00,"(48.90098953630053, 2.3887022584676743)",Paris,75056
20029,Frères Flavien - Porte des Lilas,True,23,21,1,0,1,True,True,2025-11-05 09:34:16+00:00,"(48.8780992764359, 2.41104629853209)",Paris,75056
22301,Chausson - Gabriel Péri,True,22,20,2,0,2,True,True,2025-11-05 09:33:34+00:00,"(48.921891003481115, 2.2952306270599365)",Gennevilliers,92036
2003,Saint-Denis - Réaumur,True,32,16,14,11,3,True,True,2025-11-05 09:32:39+00:00,"(48.8661116315789, 2.3507790675507594)",Paris,75056
20006,Pyrénées - Plaine,True,12,8,4,2,2,True,True,2025-11-05 09:32:35+00:00,"(48.85026702458, 2.4062821269035)",Paris,75056
22503,Joffre - Aigle,True,20,16,4,4,0,True,True,2025-11-05 09:27:38+00:00,"(48.904033, 2.245096)",La Garenne-Colombes,92035
10011,Bourse du Travail,True,17,5,11,10,1,True,True,2025-11-05 09:33:21+00:00,"(48.868976638826, 2.3623438552022)",Paris,75056
1102,Française - Etienne Marcel,True,37,28,7,7,0,True,True,2025-11-05 09:34:08+00:00,"(48.864053304653766, 2.347587011754513)",Paris,75056
14137,Maurice d'Ocagne - General Maudhuy,True,30,9,19,16,3,True,True,2025-11-05 09:32:48+00:00,"(48.82414282524159, 2.3158789426088333)",Paris,75056
13017,Nationale - Vincent Auriol,True,33,25,7,1,6,True,True,2025-11-05 09:34:11+00:00,"(48.83252708397293, 2.362354410392119)",Paris,75056
8028,Arsène Houssaye - Champs-Elysées,True,52,37,12,4,8,True,True,2025-11-05 09:34:16+00:00,"(48.873409276267, 2.2977904602885)",Paris,75056
12020,Cours de Vincennes - Soult,True,45,27,18,10,8,True,True,2025-11-05 09:33:28+00:00,"(48.846918761569, 2.4105220288038)",Paris,75056
4103,Archives - Rivoli,True,25,2,23,12,11,True,True,2025-11-05 09:32:25+00:00,"(48.857346707443, 2.3539767041802)",Paris,75056
2021,Cléry - Montmartre,True,58,4,54,40,14,True,True,2025-11-05 09:34:26+00:00,"(48.867458, 2.3445211)",Paris,75056
9037,Parme - Clichy,True,24,18,3,1,2,True,True,2025-11-05 09:31:12+00:00,"(48.881266424227, 2.3281970934506)",Paris,75056
24006,Adolphe Lalyre - Armand Silvestre,True,40,35,5,0,5,True,True,2025-11-05 09:29:07+00:00,"(48.90406266961591, 2.273416221141815)",Courbevoie,92026
7021,Bosquet - Saint-Dominique,True,28,4,23,15,8,True,True,2025-11-05 09:30:29+00:00,"(48.858651709526, 2.3037165802346)",Paris,75056
14132,Bézout - Général Leclerc,True,30,23,7,1,6,True,True,2025-11-05 09:32:18+00:00,"(48.82884804502439, 2.3285973072052)",Paris,75056
21026,Sèvres - Général Leclerc,True,30,2,27,16,11,True,True,2025-11-05 09:34:23+00:00,"(48.830121559055, 2.2314262390137)",Boulogne-Billancourt,92012
2005,Montmartre - Etienne Marcel,True,16,5,11,9,2,True,True,2025-11-05 09:34:04+00:00,"(48.86502194581, 2.3450684401448)",Paris,75056
15111,Olivier de Serres - Leriche,True,25,22,3,1,2,True,True,2025-11-05 09:33:33+00:00,"(48.83460221715206, 2.2957482933998112)",Paris,75056
23702,Hôtel de Ville de Chaville,True,20,12,8,3,5,True,True,2025-11-05 09:33:53+00:00,"(48.80887149094033, 2.188134044408798)",Chaville,92022
3009,Temple - Haudriettes,True,19,13,5,1,4,True,True,2025-11-05 09:32:21+00:00,"(48.861636880212, 2.3566960206458)",Paris,75056
2002,Etienne Marcel - Montorgueil,True,28,7,21,18,3,True,True,2025-11-05 09:33:26+00:00,"(48.86450567259199, 2.3461959511041637)",Paris,75056
4014,Blancs-Manteaux - Archives,True,29,22,7,6,1,True,True,2025-11-05 09:33:07+00:00,"(48.85941800703, 2.3559471219778)",Paris,75056
19012,Lally-Tollendal - Armand Carrel,True,28,24,4,0,4,True,True,2025-11-05 09:32:40+00:00,"(48.88270066221072, 2.374717555940151)",Paris,75056
21110,Parc Roger Salengro,True,35,12,21,16,5,True,True,2025-11-05 09:34:25+00:00,"(48.905303858642, 2.31055945158)",Clichy,92024
22306,Place du 17 Octobre,True,20,14,5,4,1,True,True,2025-11-05 09:34:25+00:00,"(48.91962690034779, 2.2978286134199792)",Gennevilliers,92036
3012,Square Emile - Chautemps,True,25,0,23,15,8,True,True,2025-11-05 09:34:18+00:00,"(48.867433724231, 2.3536357283592)",Paris,75056
14023,Adolphe Pinard - Victor Hugo,True,52,51,1,0,1,True,True,2025-11-05 09:33:43+00:00,"(48.8236825874564, 2.3077843710780144)",Malakoff,92046
14022,Didot - Mariniers,True,35,32,3,1,2,True,True,2025-11-05 09:30:55+00:00,"(48.82650543613106, 2.313136198271666)",Paris,75056
22502,Kléber - National,True,20,16,4,2,2,True,True,2025-11-05 09:34:03+00:00,"(48.906333898712234, 2.2393910586833954)",La Garenne-Colombes,92035
31001,Lagny - Auguste Blanqui,True,27,0,27,13,14,True,True,2025-11-05 09:31:01+00:00,"(48.84922568052601, 2.4218603968620305)",Montreuil,93048
3003,Fille du Calvaire - Turenne,True,29,17,10,7,3,True,True,2025-11-05 09:34:25+00:00,"(48.86210505412563, 2.3649600148200993)",Paris,75056
21507,Gardenat-Lapostol - Velettes,True,20,16,3,2,1,True,True,2025-11-05 09:32:33+00:00,"(48.87387, 2.224185)",Suresnes,92073
19111,Cesaria Evora - Rosa Parks,True,39,30,10,5,5,True,True,2025-11-05 09:27:53+00:00,"(48.89717672825043, 2.3745173960924144)",Paris,75056
3006,Mairie du 3ème,True,32,16,15,6,9,True,True,2025-11-05 09:33:56+00:00,"(48.86446178139141, 2.361762821674347)",Paris,75056
5122,Saint-Michel - Luxembourg,True,29,1,27,13,14,True,True,2025-11-05 09:30:14+00:00,"(48.84501507626, 2.3394941166043)",Paris,75056
4015,Mairie du 4ème,True,44,4,40,26,14,True,True,2025-11-05 09:34:18+00:00,"(48.855949910497, 2.3563823103905)",Paris,75056
13125,Gare d'Austerlitz - Pont Charles de Gaulle,True,75,31,44,32,12,True,True,2025-11-05 09:33:20+00:00,"(48.842319830109, 2.3670300096273)",Paris,75056
9111,Victoire - Laffitte,True,20,1,19,16,3,True,True,2025-11-05 09:34:12+00:00,"(48.87514373494672, 2.338118505144376)",Paris,75056
3005,Sainte-Elisabeth - Turbigo,True,33,6,27,23,4,True,True,2025-11-05 09:34:08+00:00,"(48.86610337431, 2.3596492409706)",Paris,75056
6031,Pierre Sarrazin - Saint-Michel,True,33,6,25,16,9,True,True,2025-11-05 09:34:22+00:00,"(48.850908146398, 2.342130728066)",Paris,75056
8036,Lisbonne - Monceau,True,47,4,43,5,38,True,True,2025-11-05 09:31:05+00:00,"(48.877455676814, 2.3096942214195)",Paris,75056
14133,Froidevaux - Boulard,True,35,32,1,0,1,True,True,2025-11-05 09:25:36+00:00,"(48.835147319625, 2.3294411972165)",Paris,75056
48005,Eugène Varlin - Place de la Paix,True,23,7,16,1,15,True,True,2025-11-05 09:32:42+00:00,"(48.792862, 2.363093)",Villejuif,94076
21215,Verdier - Jean Jaurès,True,33,25,8,5,3,True,True,2025-11-05 09:33:35+00:00,"(48.81614048711214, 2.3123561963438988)",Montrouge,92049
4012,Tiron - Rivoli,True,28,3,23,17,6,True,True,2025-11-05 09:33:35+00:00,"(48.855692253233, 2.3579058051109)",Paris,75056
42704,Mairie du Kremlin-Bicêtre,True,25,24,1,0,1,True,True,2025-11-05 09:30:18+00:00,"(48.81191981537702, 2.3570189997553825)",Le Kremlin-Bicêtre,94043
41208,Alouettes - Maréchal de Lattre de Tassigny,True,22,9,12,3,9,True,True,2025-11-05 09:32:45+00:00,"(48.85511009293948, 2.4930700287222862)",Fontenay-sous-Bois,94033
4017,Place de l'Hôtel de Ville,True,14,0,13,11,2,True,True,2025-11-05 09:29:05+00:00,"(48.8573314, 2.351458)",Paris,75056
21706,Jean Bleuzen - Square du 11 Novembre,True,49,29,16,15,1,True,True,2025-11-05 09:33:56+00:00,"(48.8232579, 2.2965213)",Vanves,92075
26006,Bas - Gabriel Péri,True,30,30,0,0,0,True,True,2025-11-05 09:32:12+00:00,"(48.91585580539625, 2.2948095202445984)",Asnières-sur-Seine,92004
1014,Rivoli - Musée du Louvre,True,24,1,22,18,4,True,True,2025-11-05 09:33:01+00:00,"(48.86364636851945, 2.33409583568573)",Paris,75056
42211,Séminaire de Conflans - Liberté,True,26,11,15,5,10,True,True,2025-11-05 09:34:08+00:00,"(48.823194, 2.404179)",Charenton-le-Pont,94018
42026,Barbès - Monique Maunoury,True,40,38,1,1,0,True,True,2025-11-05 09:30:54+00:00,"(48.81552718820216, 2.3687169334905405)",Ivry-sur-Seine,94041
12163,Hippodrome Paris-Vincennes,True,42,23,18,14,4,True,True,2025-11-05 09:27:47+00:00,"(48.82048387758518, 2.446271181106568)",Paris,75056
1012,Jean-Jacques Rousseau - Deux Ecus,True,22,0,20,9,11,True,True,2025-11-05 09:33:45+00:00,"(48.86297805972131, 2.3414635285735126)",Paris,75056
3002,Saint-Gilles - Turenne,True,18,6,12,5,7,True,True,2025-11-05 09:33:39+00:00,"(48.858158956779, 2.3647149920992)",Paris,75056
2004,Square Pierre Lazareff,True,16,6,10,4,6,True,True,2025-11-05 09:33:24+00:00,"(48.867141720746, 2.3483933508396)",Paris,75056
21509,Gardenat Lapostol - Franklin Roosevelt,True,24,13,10,4,6,True,True,2025-11-05 09:27:13+00:00,"(48.871839, 2.222505)",Suresnes,92073
2016,Aboukir - Alexandrie,True,21,13,8,7,1,True,True,2025-11-05 09:33:47+00:00,"(48.86868344444473, 2.3502043269474897)",Paris,75056
13054,Pau Casals - Neuve Tolbiac,True,78,22,55,25,30,True,True,2025-11-05 09:34:12+00:00,"(48.8311602, 2.3774395)",Paris,75056
4018,Saint-Bon - Rivoli,True,31,10,21,15,6,True,True,2025-11-05 09:33:04+00:00,"(48.857999643315, 2.3502172809763)",Paris,75056
19130,Place Paul Delouvrier,True,42,33,9,8,1,True,True,2025-11-05 09:34:10+00:00,"(48.89197621431365, 2.3851288855075836)",Paris,75056
16044,Porte de Saint Cloud - Parc des Princes,True,32,25,6,1,5,True,True,2025-11-05 09:26:10+00:00,"(48.838662757066, 2.2525164484978)",Paris,75056
35012,Candale - Mehul,True,25,17,7,2,5,True,True,2025-11-05 09:30:33+00:00,"(48.8893935006175, 2.414379715919495)",Pantin,93055
2012,Choiseul - Quatre Septembre,True,44,1,9,9,0,True,True,2025-11-05 09:30:59+00:00,"(48.869935533187, 2.3359975218773)",Paris,75056
21505,Édouard Vaillant - Place Jean Jaurès,True,24,22,1,0,1,True,True,2025-11-05 09:28:27+00:00,"(48.86265537999924, 2.2089037319128613)",Suresnes,92073
4101,Bastille - Beaumarchais,True,23,13,10,6,4,True,True,2025-11-05 09:30:24+00:00,"(48.853833463852, 2.3685702681541)",Paris,75056
44001,Quai Jules Guesde - Saint-Simon,True,30,4,25,15,10,True,True,2025-11-05 09:34:19+00:00,"(48.80391487219, 2.4089661620274)",Vitry-sur-Seine,94081
9039,Chaussée d'Antin - Haussmann,True,28,1,26,11,15,True,True,2025-11-05 09:31:46+00:00,"(48.87243, 2.33359)",Paris,75056
4007,Place de la Bastille - Bourdon,True,35,10,24,15,9,True,True,2025-11-05 09:32:38+00:00,"(48.852364355271, 2.3681089282036)",Paris,75056
1018,Alger - Rivoli,True,21,5,16,12,4,True,True,2025-11-05 09:29:36+00:00,"(48.864773553495, 2.3294493936128)",Paris,75056
5004,Saint-Jacques - Val de Grâce,True,19,9,9,1,8,True,True,2025-11-05 09:32:35+00:00,"(48.8417514, 2.3413893)",Paris,75056
17106,Berthier - Porte de Clichy,True,24,2,22,15,7,True,True,2025-11-05 09:33:49+00:00,"(48.894222687781, 2.3125872006816)",Paris,75056
4009,Village Saint-Paul,True,28,0,28,20,8,True,True,2025-11-05 09:34:23+00:00,"(48.852639866625, 2.3607301712036)",Paris,75056
23107,Gare de Sèvres - Ville d'Avray,True,22,21,1,0,1,True,True,2025-11-05 09:28:35+00:00,"(48.826262366227, 2.2001516849313)",Sèvres,92072
10041,Gare du Nord - La Chapelle,True,18,15,2,1,1,True,True,2025-11-05 09:31:49+00:00,"(48.884178287286, 2.3561057075858)",Paris,75056
6201,Saint Pères - Saint Germain,True,22,6,14,5,9,True,True,2025-11-05 09:29:05+00:00,"(48.853729675265, 2.3300181032703)",Paris,75056
33020,Waldeck Rochet - Germaine Tillon,True,31,0,30,10,20,True,True,2025-11-05 09:27:44+00:00,"(48.91105960199651, 2.3676301538944244)",Aubervilliers,93001
42018,Amédée Huon - Fort d'Ivry,True,31,27,3,1,2,True,True,2025-11-05 09:25:54+00:00,"(48.805131376899986, 2.388489693403244)",Ivry-sur-Seine,94041
32019,Place du 8 mai 1945.,True,30,16,14,6,8,True,True,2025-11-05 09:29:08+00:00,"(48.938882272105, 2.3566243797541)",Saint-Denis,93066
19202,Marseillaise - Grenade,True,45,42,1,0,1,True,True,2025-11-05 09:28:06+00:00,"(48.889371092747, 2.3979396821544)",Paris,75056
22506,Gare des Vallées,True,20,17,3,2,1,True,True,2025-11-05 09:29:22+00:00,"(48.913179, 2.257726)",La Garenne-Colombes,92035
5003,Le Goff - Gay-Lussac,True,35,21,14,7,7,True,True,2025-11-05 09:30:53+00:00,"(48.846102400979, 2.3412207886577)",Paris,75056
1025,Oratoire - Rivoli,True,18,1,16,11,5,True,True,2025-11-05 09:32:42+00:00,"(48.861342760889, 2.3400047421455)",Paris,75056
12203,Nicolaï - Charenton,True,44,43,1,1,0,True,True,2025-11-05 09:27:26+00:00,"(48.835478791995, 2.392894725661)",Paris,75056
27001,Square Victor Basch,True,20,14,6,6,0,True,True,2025-11-05 09:26:11+00:00,"(48.914304862261, 2.2289156913757)",Colombes,92025
31020,Résistance - Parmentier,True,35,31,4,0,4,True,True,2025-11-05 09:30:37+00:00,"(48.85965138131299, 2.436705082654953)",Montreuil,93048
2008,Mairie du 2ème,True,28,7,21,14,7,True,True,2025-11-05 09:32:10+00:00,"(48.8672190355135, 2.3404625437747044)",Paris,75056
18112,Arthur Ranc - Hôpital Bichat,True,26,15,10,8,2,True,True,2025-11-05 09:30:49+00:00,"(48.8978712500682, 2.333521842956543)",Paris,75056
1026,Place du Lieutenant Henri Karcher,True,30,0,27,18,9,True,True,2025-11-05 09:34:15+00:00,"(48.863490871724466, 2.3400671035051346)",Paris,75056
16139,Suresnes - Muette à Neuilly,True,30,9,21,17,4,True,True,2025-11-05 09:33:08+00:00,"(48.868570404348, 2.266000919044)",Paris,75056
23101,Grande Rue - Europe,True,25,25,0,0,0,True,True,2025-11-05 09:33:48+00:00,"(48.8218104687602, 2.205879874527455)",Sèvres,92072
12166,Parc Floral du Bel Air,True,25,15,9,5,4,True,True,2025-11-05 09:33:56+00:00,"(48.839285711865735, 2.438560165464878)",Paris,75056
18015,Custine - Ramey,True,41,38,1,0,1,True,True,2025-11-05 09:31:31+00:00,"(48.888735896947, 2.3469526693225)",Paris,75056
12113,Cardinal Lavigerie,True,46,27,18,13,5,True,True,2025-11-05 09:33:31+00:00,"(48.832934193699835, 2.402636749399156)",Paris,75056
1116,Ventadour - Opéra,True,27,1,26,14,12,True,True,2025-11-05 09:33:29+00:00,"(48.866810653323, 2.3343884482519)",Paris,75056
16201,Porte Dauphine,True,65,23,41,26,15,True,True,2025-11-05 09:33:29+00:00,"(48.871139344351, 2.2749781616017)",Paris,75056
32024,Port - Confluence,True,26,25,1,0,1,True,True,2025-11-05 09:08:58+00:00,"(48.936093926526, 2.3436167797955)",Saint-Denis,93066
23042,André Theuriet - Blagis,True,30,9,20,11,9,True,True,2025-11-05 09:32:20+00:00,"(48.77977325745441, 2.3130525648593903)",Bourg-la-Reine,92014
1017,Saint-Honoré - 29 juillet,True,20,6,13,12,1,True,True,2025-11-05 09:31:31+00:00,"(48.86557114282421, 2.330567417577153)",Paris,75056
42019,Lampes,True,43,3,40,36,4,True,True,2025-11-05 09:34:00+00:00,"(48.81152481985875, 2.4017931148409843)",Ivry-sur-Seine,94041
15040,Saint-Amand - Labrouste,True,36,34,2,1,1,True,True,2025-11-05 09:29:50+00:00,"(48.834097274832295, 2.3087677359581)",Paris,75056
32020,Jules Guesdes - Carnot,True,16,7,9,8,1,True,True,2025-11-05 09:34:09+00:00,"(48.93828169931872, 2.3508992046117783)",Saint-Denis,93066
6026,Saint-Placide - Cherche Midi,True,66,38,28,22,6,True,True,2025-11-05 09:33:04+00:00,"(48.8490535919234, 2.325317971408367)",Paris,75056
1015,Place André Malraux,True,37,5,31,22,9,True,True,2025-11-05 09:34:12+00:00,"(48.863925158727, 2.3356226831675)",Paris,75056
22601,Marx Dormoy - Château Sainte-Barbe,True,22,18,4,2,2,True,True,2025-11-05 09:29:52+00:00,"(48.791782341055324, 2.297856844961643)",Fontenay-aux-Roses,92032
1008,Les Halles - Saint-Eustache,True,32,7,24,17,7,True,True,2025-11-05 09:34:26+00:00,"(48.86362695901683, 2.342623919248581)",Paris,75056
1023,Saint-Honoré - Musée du Louvre,True,32,4,26,14,12,True,True,2025-11-05 09:34:11+00:00,"(48.863443132848, 2.3348781846405)",Paris,75056
2006,Place des Victoires,True,24,2,22,18,4,True,True,2025-11-05 09:28:43+00:00,"(48.8660354, 2.3420333)",Paris,75056
48008,Guy Môquet - Parvis Georges Marchais,True,30,19,10,0,10,True,True,2025-11-05 09:25:25+00:00,"(48.79518840095975, 2.35943466424942)",Villejuif,94076
44004,Place de l'Eglise - Vitry-sur-Seine,True,28,8,17,14,3,True,True,2025-11-05 09:34:13+00:00,"(48.791922819921815, 2.395057752728462)",Vitry-sur-Seine,94081
14201,Decrès - Alésia,True,30,30,0,0,0,True,True,2025-11-05 09:26:17+00:00,"(48.832200060759, 2.3139070151575)",Paris,75056
1024,Coquillière - Louvre,True,21,1,17,11,6,True,True,2025-11-05 09:34:26+00:00,"(48.863795909662, 2.3425736278296)",Paris,75056
17021,Jouffroy d'Abbans - Villiers,True,34,28,6,4,2,True,True,2025-11-05 09:33:45+00:00,"(48.884215547037, 2.3056533560157)",Paris,75056
19046,Porte de Pantin.,True,33,15,17,7,10,True,True,2025-11-05 09:33:57+00:00,"(48.889199725577, 2.3950181901455)",Paris,75056
43403,Gare RER - Canadiens,True,40,33,6,0,6,True,True,2025-11-05 09:28:19+00:00,"(48.819659244971, 2.4644082766769)",Joinville-le-Pont,94042
2020,Danielle Casanova - Opéra,True,20,2,18,11,7,True,True,2025-11-05 09:32:21+00:00,"(48.867643242297, 2.3333894088864)",Paris,75056
12164,Stade Pershing,True,26,9,17,5,12,True,True,2025-11-05 09:33:55+00:00,"(48.829107826857, 2.4583535268903)",Paris,75056
10201,Magenta - Chabrol,True,24,12,11,5,6,True,True,2025-11-05 09:33:02+00:00,"(48.876495350882, 2.3560990020633)",Paris,75056
3007,Archives - Pastourelle,True,28,2,25,21,4,True,True,2025-11-05 09:32:57+00:00,"(48.8623615, 2.3595041)",Paris,75056
